4042.568348;856;8;104;3.786819;3.513899;0.232597
4042.568433;687;25;86;2.792676;2.546145;0.036742
4042.568433;4222;35;120;3.990000;3.026665;1.272457
4042.568472;894;25;117;3.560919;3.290889;0.113389
4042.568500;5014;4;105;3.496771;2.610493;0.044340
4042.568503;5704;2;111;3.604094;2.305584;0.729339
4042.568552;1415;10;131;2.690000;2.510892;0.041527
4042.568578;5066;0;35;3.990000;2.762656;1.303360
4042.568762;3935;19;112;2.690000;2.344488;0.060700
4042.568829;6423;15;110;3.521884;2.340774;0.214783
4042.568968;5432;7;163;3.350061;2.242428;0.102948
4042.568987;6755;20;140;3.444585;2.161701;0.052585
4042.568988;168;25;125;3.787965;3.624429;0.149602
4042.569048;507;10;148;3.734295;3.504143;0.202219
4042.569146;3560;8;72;3.990000;3.329578;0.320961
4042.569171;4161;33;116;3.335983;2.626308;1.301338
4042.569203;1897;29;57;3.990000;3.484286;0.475441
4042.569219;6435;23;188;3.539133;1.778375;0.803262
4042.569228;706;5;146;2.690000;2.498266;0.094926
4042.569251;520;17;115;3.955182;3.603863;0.110043
4042.569264;200;29;102;3.990000;3.610694;0.638472
4042.569306;2485;6;177;3.865719;3.496568;0.515624
4042.569307;4978;17;101;3.913824;2.925465;0.282067
4042.569389;3914;29;43;3.173874;2.570919;0.253590
4042.569396;1718;27;150;3.638740;3.209025;0.344527
4042.569430;5397;22;49;3.128871;2.317446;0.099689
4042.569431;757;25;174;3.820225;3.432601;0.463996
4042.569528;5749;28;76;3.294459;1.957114;0.069138
4042.569535;5123;29;35;3.190261;2.295481;0.417165
4042.569545;3077;11;88;2.690000;2.406831;0.081814
4042.569559;2850;5;171;3.231605;2.864496;1.112969
4042.569566;6292;21;38;2.925545;1.940636;0.025954
4042.569567;6623;9;128;3.436190;2.044515;0.042208
4042.569590;35;0;94;3.990000;3.616865;1.204709
4042.569641;3495;8;156;3.911603;3.378267;0.169996
4042.569667;6183;28;110;3.990000;2.488708;0.046366
4042.569668;4079;5;143;2.690000;2.166310;0.050328
4042.569751;124;33;159;3.487059;3.128168;2.130571
4042.569757;2443;6;158;3.990000;3.566688;0.918280
4042.569760;5411;16;34;3.926591;3.055866;0.347882
4042.569762;4494;20;183;3.674992;2.810964;0.691769
4042.569765;5957;7;176;2.690000;1.673713;0.066480
4042.569778;3946;14;109;3.898003;3.285964;0.911146
4042.569781;1752;29;104;3.138309;2.804958;0.900600
4042.569851;3659;11;30;2.690000;2.392514;0.049560
4042.569872;371;34;110;3.990000;3.587957;1.298291
4042.569883;3215;23;112;2.690000;2.338624;0.689825
4042.569897;2515;24;3;3.733667;3.323979;0.215136
4042.569949;597;19;17;3.924715;3.738722;0.024499
4042.569983;5333;15;91;3.398226;2.557815;0.033248
4042.570111;4173;31;179;3.990000;3.111675;0.163971
4042.570199;6416;26;7;3.990000;2.151588;0.163669
4042.570221;4922;5;101;2.690000;2.006118;0.081172
4042.570259;892;9;88;3.250480;2.986647;0.036003
4042.570288;4795;23;118;3.893210;2.946603;0.123047
4042.570323;3351;12;42;3.630475;3.193079;0.088788
4042.570329;4402;9;105;3.990000;3.188297;0.047510
4042.570381;2212;12;174;3.498552;3.169563;0.421060
4042.570416;505;24;35;3.505747;3.244830;0.077964
4042.570453;3391;32;112;3.851174;3.123370;2.858782
4042.570476;4076;23;3;3.583222;2.958214;0.278590
4042.570477;3534;21;145;3.990000;3.415748;0.037226
4042.570514;5479;31;124;3.465229;2.297138;0.671313
4042.570535;3396;17;169;3.486580;3.020994;0.941662
4042.570548;4050;0;123;2.830231;2.280629;0.516619
4042.570595;4461;8;173;3.894709;3.161447;0.092335
4042.570613;2490;12;157;3.564352;3.191424;0.125336
4042.570617;3059;34;157;2.690000;2.311329;0.636016
4042.570625;2051;6;192;2.930671;2.699015;0.696188
4042.570781;368;29;173;3.238231;2.929500;1.286695
4042.570842;5047;8;24;3.084762;2.414148;0.049518
4042.570864;1488;32;169;3.476071;3.084329;1.652147
4042.570945;3299;19;56;2.690000;2.361048;0.038302
4042.570953;5315;24;80;3.619338;2.637742;0.144694
4042.570956;2367;3;62;3.902307;3.386220;0.584622
4042.570994;1564;16;54;3.229616;3.022733;0.048417
4042.571009;3100;6;78;2.690000;2.312917;0.366801
4042.571013;966;29;168;3.720512;3.333202;0.209978
4042.571067;6691;4;186;3.654530;1.848866;1.266683
4042.571121;3376;8;90;3.108103;2.742616;0.048854
4042.571123;6600;31;160;3.718754;1.724087;2.604513
4042.571128;5425;16;169;3.695267;2.533348;0.176161
4042.571157;1001;22;97;3.601144;3.289010;0.162979
4042.571167;3937;13;39;3.754244;3.154493;0.137830
4042.571186;4193;14;132;3.492276;2.845368;0.083589
4042.571210;144;29;145;3.990000;3.624619;0.229743
4042.571262;240;19;187;3.699839;3.373039;1.343040
4042.571264;532;28;81;3.871148;3.496443;0.380623
4042.571265;3880;32;96;3.990000;3.205782;1.143800
4042.571333;3551;15;61;3.130115;2.798339;0.982921
4042.571334;6344;20;25;3.990000;2.508015;0.175188
4042.571536;6441;25;114;2.690000;1.548944;0.145514
4042.571565;1660;14;98;3.990000;3.640317;0.203670
4042.571591;4920;13;55;3.990000;3.137500;0.123606
4042.571597;2670;12;133;2.697090;2.436480;0.034673
4042.571599;9;33;175;3.910918;3.554517;0.886688
4042.571636;2187;20;82;3.976433;3.553712;0.244381
4042.571712;1352;26;154;2.690000;2.455530;0.125245
4042.571760;125;14;49;3.990000;3.856297;0.055302
4042.571782;5690;27;12;3.169378;2.067540;0.056317
4042.571795;6452;0;114;3.330354;1.936310;0.667603
4042.571841;2998;11;82;2.690000;2.392653;0.295569
4042.571855;4045;1;116;3.902598;3.110725;1.025058
4042.571887;3576;19;89;3.820811;3.282042;0.807299
4042.571951;6261;19;91;3.274345;2.136694;0.047564
4042.571964;789;8;73;2.690000;2.503579;0.215691
4042.572007;266;21;14;3.050283;2.877198;0.388869
4042.572007;3121;22;85;3.124470;2.742829;0.054327
4042.572058;4899;7;12;3.239405;2.403154;0.266758
4042.572106;3300;27;46;3.364520;2.897274;0.053891
4042.572197;5175;17;59;3.954315;2.999868;0.064465
4042.572247;6412;21;68;3.741974;2.517347;0.114566
4042.572321;5350;4;100;3.990000;2.772310;0.609476
4042.572369;1895;12;178;3.414605;3.110006;0.554605
4042.572393;3053;33;4;2.690000;2.265773;0.329448
4042.572400;3384;7;78;3.299418;2.917220;0.133949
4042.572420;1031;33;126;3.600751;3.252984;0.141639
4042.572477;1648;7;17;3.201886;2.872364;0.419904
4042.572495;4914;8;183;2.690000;2.108330;0.014112
4042.572531;4349;35;12;3.990000;3.046925;2.605703
4042.572575;5168;24;14;3.990000;2.848583;0.184390
4042.572607;1064;30;116;2.784900;2.551419;0.407103
4042.572651;5300;9;101;2.690000;2.009283;0.055419
4042.572822;3277;5;180;3.520073;3.048286;0.767371
4042.572865;6699;24;165;3.466016;1.787497;0.294529
4042.572899;6277;30;35;3.069119;1.941010;0.529655
4042.572945;447;25;105;2.690000;2.514558;0.284793
4042.572973;6318;12;19;3.610598;1.892839;0.036560
4042.573079;2042;2;10;3.147930;2.759307;0.283210
4042.573082;1881;9;117;3.435661;3.141552;0.043102
4042.573095;3850;18;66;3.990000;3.398298;0.032968
4042.573101;1129;31;16;3.613983;3.225008;1.071488
4042.573123;271;2;125;3.990000;3.652633;1.508427
4042.573223;142;24;82;3.172974;2.964126;0.722837
4042.573256;1629;32;115;3.688401;3.249107;2.293259
4042.573258;3987;11;167;3.077629;2.543634;0.455303
4042.573280;3952;23;133;3.630485;2.963451;0.244312
4042.573365;2424;15;82;3.483791;3.145936;0.168764
4042.573417;607;31;70;3.458753;3.126448;1.055165
4042.573456;624;16;122;3.990000;3.668810;0.066439
4042.573562;2170;13;103;2.690000;2.450445;0.088975
4042.573669;1088;3;110;3.990000;3.561407;0.328699
4042.573724;1356;23;175;3.990000;3.529444;1.738278
4042.573774;4854;5;188;3.690527;2.617923;0.352921
4042.573782;3943;31;6;3.566366;2.843384;0.604619
4042.573887;802;11;187;2.934709;2.689622;0.289861
4042.573894;5832;27;153;3.338976;2.048074;0.291368
4042.573922;2578;2;93;2.690000;2.348115;0.632381
4042.573941;554;9;54;3.477130;3.238658;0.029962
4042.574033;4208;10;38;2.777533;2.395741;0.149707
4042.574057;4753;15;105;2.690000;2.116979;0.195225
4042.574061;3383;3;78;2.690000;2.246915;1.014023
4042.574084;27;28;159;2.981064;2.727018;0.169634
4042.574123;2689;9;176;2.896604;2.607984;0.058480
4042.574155;3626;19;94;3.990000;3.389723;0.068957
4042.574209;5436;3;64;3.990000;2.613861;0.298867
4042.574218;4598;25;110;3.137104;2.439924;0.121689
4042.574249;3923;19;66;3.511545;2.999032;0.056477
4042.574353;3476;19;168;3.990000;3.384757;0.145816
4042.574380;3418;32;66;3.831700;3.170814;1.393339
4042.574401;1730;33;9;2.947690;2.624405;1.739154
4042.574459;6756;32;103;3.990000;1.744218;0.402114
4042.574641;2570;14;40;2.851647;2.709091;0.044031
4042.574650;738;25;112;3.613233;3.313454;0.140647
4042.574671;6778;2;55;3.901605;1.531365;0.859264
4042.574700;980;34;23;3.573835;3.173800;2.619059
4042.574782;4172;15;60;3.747779;3.179532;0.226299
4042.574784;785;32;165;3.758535;3.385320;1.815173
4042.574809;705;3;5;3.990000;3.651424;1.087542
4042.574921;6694;23;180;2.690000;1.509127;1.167476
4042.574931;6182;35;21;2.690000;1.753517;0.995281
4042.574932;6744;27;167;3.355012;1.890536;0.674219
4042.575027;2200;33;88;2.690000;2.353338;1.404224
4042.575044;559;20;15;3.990000;3.805301;0.049738
4042.575076;1439;32;131;3.990000;3.505699;1.624509
4042.575077;3562;21;184;3.510749;2.877319;1.178624
4042.575247;1501;11;131;2.910523;2.702583;0.124388
4042.575248;3596;10;143;3.595161;3.061133;0.156627
4042.575259;3612;22;67;3.672313;3.234304;0.038152
4042.575400;1280;6;27;2.736874;2.467282;0.912652
4042.575438;4053;6;86;3.510667;2.776012;0.293848
4042.575447;5867;14;106;3.347335;2.284656;0.150903
4042.575511;2746;7;122;3.990000;3.506239;0.061128
4042.575583;6363;24;34;2.734321;1.156892;0.631721
4042.575588;4890;27;13;2.780149;2.051618;0.060477
4042.575699;2218;12;129;3.990000;3.604156;0.032039
4042.575724;366;0;179;2.690000;2.446421;2.228857
4042.575777;6214;4;116;2.742638;1.534419;0.186974
4042.575822;5888;8;184;2.690000;1.609195;0.032744
4042.575842;351;20;101;2.690000;2.587739;0.092625
4042.575883;1055;32;94;3.990000;3.599392;0.834673
4042.575894;3538;32;163;3.903834;3.147606;0.777185
4042.575959;722;21;56;3.990000;3.727476;0.032702
4042.575959;5520;24;167;3.690895;2.525595;0.583687
4042.575984;3123;34;16;3.748898;3.094914;1.102813
4042.575988;6335;1;151;2.690000;1.555190;0.405295
4042.576087;3207;2;116;3.695736;3.051492;0.892719
4042.576114;6551;0;193;3.085449;1.627595;1.155102
4042.576115;1207;31;50;3.852992;3.427647;1.940889
4042.576164;3604;15;188;2.690000;2.262245;0.110407
4042.576198;5685;33;18;3.162928;2.120229;0.497169
4042.576212;3646;0;78;3.990000;3.332873;0.750874
4042.576224;3041;25;142;3.342467;2.872977;0.070039
4042.576282;6264;18;187;3.990000;2.030747;0.325188
4042.576338;3897;6;67;3.331083;2.760610;0.036072
4042.576346;3439;21;58;2.908814;2.627672;0.020053
4042.576381;4273;5;13;3.188248;2.458365;0.111328
4042.576468;6302;32;182;3.392156;2.000252;0.841940
4042.576474;2663;20;58;3.556301;3.233600;0.063117
4042.576482;2314;35;84;3.735149;3.184880;1.525306
4042.576626;6836;3;129;3.990000;1.167145;1.293658
4042.576643;3730;0;190;3.990000;3.271226;1.950667
4042.576648;5805;32;50;3.708582;2.195229;2.460766
4042.576657;5272;6;118;3.378816;2.357919;0.098897
4042.576666;985;27;54;3.753728;3.388380;0.463892
4042.576845;4018;33;26;3.990000;3.125180;1.488566
4042.576865;5165;6;22;3.696903;2.506820;0.202914
4042.576877;418;4;39;3.990000;3.721690;0.234374
4042.576889;3117;9;182;3.990000;3.468421;0.088207
4042.577006;6313;10;176;3.748551;2.085332;0.090034
4042.577034;2767;26;148;3.551494;3.079906;0.129873
4042.577066;2553;1;130;3.714143;3.225098;0.804834
4042.577106;6437;30;95;3.758189;2.291259;0.215196
4042.577224;6818;26;11;2.982325;0.455822;0.021189
4042.577255;324;3;71;3.008031;2.744114;0.830349
4042.577265;4743;4;151;3.990000;2.973186;0.024067
4042.577328;4915;12;78;3.749999;3.001128;0.167634
4042.577446;1358;17;24;2.690000;2.538599;0.015483
4042.577593;1188;28;52;2.793493;2.499803;0.194808
4042.577612;3106;28;160;3.428499;2.920369;1.003806
4042.577704;5011;13;18;3.569748;2.784826;0.154711
4042.577708;6867;35;142;2.879353;1.628894;0.779079
4042.577717;6317;23;120;3.849333;2.170340;0.161158
4042.577746;5886;0;48;3.990000;1.929699;1.791720
4042.577771;3754;33;33;3.711685;3.029736;2.001157
4042.577779;4554;11;59;2.690000;2.213922;0.022026
4042.577792;1975;25;126;3.990000;3.585507;0.216387
4042.577793;381;11;24;3.601492;3.433683;0.017598
4042.577825;3582;13;90;2.954064;2.502839;0.052011
4042.577844;5454;5;190;3.051886;2.126091;0.162056
4042.577872;2431;35;179;3.595229;3.162969;0.545681
4042.577938;4154;9;173;3.990000;3.353652;0.431328
4042.577957;5554;6;108;2.690000;1.924512;0.057592
4042.577984;1047;31;26;3.508376;3.151451;0.327019
4042.577995;3656;34;101;3.684414;2.962789;2.665568
4042.578044;4738;17;126;3.625677;2.886929;0.096956
4042.578059;5912;24;120;3.739956;2.377087;0.098969
4042.578088;2353;13;73;3.305316;3.011776;0.147980
4042.578116;5050;13;11;3.182032;2.585594;0.030030
4042.578154;2851;18;154;3.437458;3.047551;0.140400
4042.578154;5617;25;90;2.810692;1.907815;0.053722
4042.578226;2323;25;185;3.990000;3.430181;0.876980
4042.578229;5847;25;123;3.477206;2.157512;0.031281
4042.578357;5470;23;43;2.799839;2.070789;0.518382
4042.578360;6526;34;172;3.194217;1.834449;1.465775
4042.578368;4024;25;97;3.891264;3.094506;0.240148
4042.578391;5697;11;43;2.690000;1.824785;0.083084
4042.578648;6166;5;172;3.292348;2.132194;0.054920
4042.578697;6783;30;192;2.690000;1.240117;0.370262
4042.578733;4104;30;190;3.990000;3.188970;0.575062
4042.578806;3340;1;114;3.222291;2.688412;1.512872
4042.578810;2108;18;155;3.057871;2.748077;0.171538
4042.578832;3507;8;103;2.955972;2.568703;0.161230
4042.578840;1487;25;91;3.438299;3.150665;0.251518
4042.578863;6548;16;153;2.690000;1.423165;0.107621
4042.578881;6465;27;182;3.079419;1.634677;0.188169
4042.578931;276;13;87;3.044517;2.907496;0.153889
4042.579040;1287;28;175;3.731891;3.319454;1.650406
4042.579154;5814;19;192;3.679233;2.436675;0.574047
4042.579394;6017;15;98;2.690000;1.792294;0.296707
4042.579449;643;21;143;2.698709;2.474732;0.262668
4042.579460;828;16;139;3.311501;3.083520;0.349067
4042.579541;4459;27;176;3.229640;2.454118;0.463986
4042.579655;5503;3;39;3.585290;2.431230;0.870494
4042.579664;4032;27;185;3.101268;2.487999;0.128563
4042.579693;412;33;107;3.107494;2.804885;1.466591
4042.579706;5226;29;190;3.990000;2.791483;0.070439
4042.579800;2626;31;164;3.990000;3.443266;0.373001
4042.579825;1649;14;6;3.990000;3.744922;0.191236
4042.579827;6232;23;16;3.908349;2.565339;0.024574
4042.579864;4488;3;47;3.296546;2.520203;0.799485
4042.579865;4888;24;74;3.713858;2.756286;0.026890
4042.579872;1766;18;170;3.990000;3.560377;0.192798
4042.579898;3945;12;8;3.429238;2.913159;0.772467
4042.579985;895;11;45;3.269783;3.047063;0.057776
4042.580003;5182;35;66;3.990000;2.758756;1.395699
4042.580050;2912;22;50;3.533889;3.162718;0.079021
4042.580054;6733;21;168;2.690000;1.652478;0.105613
4042.580116;6660;20;5;3.759181;0.079090;0.079090
4042.580154;2574;23;145;3.859938;3.347150;0.602339
4042.580189;2244;16;90;3.645679;3.325059;0.062832
4042.580300;3338;4;154;2.690000;2.244955;0.680485
4042.580319;3968;24;60;3.153468;2.569172;0.089811
4042.580342;792;6;187;3.990000;3.648256;0.145019
4042.580354;6650;35;101;3.182808;1.625375;0.766633
4042.580367;5819;9;153;3.156577;2.108966;0.095456
4042.580412;80;12;29;3.163731;3.011907;0.031869
4042.580509;879;25;60;2.690000;2.482675;0.105495
4042.580660;2469;31;71;3.956290;3.474904;1.475742
4042.580735;6058;0;181;2.690000;1.782991;2.228857
4042.580741;5680;2;43;2.690000;1.771565;0.660499
4042.580780;6463;21;84;3.414037;0.910446;0.116538
4042.580840;3051;12;10;3.329614;3.004202;0.038281
4042.580910;3840;5;31;3.715184;2.955344;0.586069
4042.580939;2896;29;169;3.990000;3.393108;0.136535
4042.580979;3991;0;121;2.856541;2.279545;0.644597
4042.580998;4624;0;161;2.690000;1.944928;1.692933
4042.581030;1119;31;168;3.535456;3.212245;1.441496
4042.581215;5233;16;87;2.929972;2.264504;0.047722
4042.581271;2420;26;166;2.690000;2.343068;0.425190
4042.581277;2811;18;78;2.690000;2.517642;0.024855
4042.581327;6782;24;10;3.990000;0.119492;0.098345
4042.581342;317;22;7;3.933570;3.651916;0.065653
4042.581357;3463;15;109;2.690000;2.419116;0.039593
4042.581471;1478;3;153;3.023824;2.699135;1.574884
4042.581494;5445;14;57;2.735626;1.949286;0.134121
4042.581515;175;22;6;2.814759;2.642834;0.137145
4042.581586;1044;28;189;3.990000;3.539450;1.144744
4042.581606;2958;35;95;3.443657;2.994214;1.504488
4042.581619;1667;28;178;3.202770;2.812859;1.025422
4042.581642;6616;6;15;3.149647;1.951087;0.084632
4042.581695;379;22;132;3.345967;3.089892;0.037394
4042.581742;319;6;98;3.793567;3.434937;0.071579
4042.581758;3271;4;36;3.294106;2.765325;0.183102
4042.581866;298;7;178;3.498739;3.275192;0.064021
4042.581893;2960;19;152;2.690000;2.351020;0.223061
4042.581934;2949;22;113;3.990000;3.486717;0.291811
4042.581937;1367;2;69;3.987544;3.634089;1.445399
4042.581940;797;33;83;3.990000;3.550106;0.557705
4042.581946;2306;35;72;2.757071;2.404925;0.675903
4042.582056;1472;8;7;3.990000;3.589501;0.087955
4042.582075;560;24;24;2.690000;2.508898;0.774843
4042.582098;3337;24;118;3.352439;2.911537;0.025318
4042.582143;5897;12;31;3.284678;2.405453;0.038268
4042.582186;1411;18;183;3.990000;3.503275;0.130424
4042.582246;1892;14;101;3.143205;2.904500;0.084308
4042.582284;5030;11;6;2.865262;2.234290;0.472216
4042.582328;6549;19;88;3.003299;1.942545;0.161767
4042.582353;258;13;147;3.126569;2.978596;0.192080
4042.582368;1528;32;73;3.117753;2.811399;1.796592
4042.582381;2031;20;168;3.462626;3.095626;0.342296
4042.582487;4451;14;121;3.980944;3.072918;0.211003
4042.582567;6797;4;133;3.990000;1.218208;0.145603
4042.582596;1065;1;62;3.941866;3.477061;0.603307
4042.582677;6188;35;42;3.238796;1.853249;3.049072
4042.582682;4065;29;135;2.690000;2.236709;0.738239
4042.582688;4366;8;147;2.690000;2.224688;0.244116
4042.582698;1890;26;100;2.690000;2.396434;0.154548
4042.582703;5371;5;154;2.790991;1.952627;0.057857
4042.582706;1563;8;171;2.879866;2.636694;0.550876
4042.582784;3437;3;75;2.690705;2.230704;0.091537
4042.582805;205;7;106;3.990000;3.704491;0.138996
4042.582894;5394;13;111;3.504308;2.521371;0.822779
4042.582899;921;17;66;3.778236;3.631597;0.067995
4042.582927;827;7;172;3.280909;3.035862;0.238977
4042.582946;1443;16;68;3.627822;3.358232;0.094144
4042.582975;3210;26;178;3.944551;3.335229;0.450965
4042.582977;5821;19;18;3.313623;2.264181;0.053417
4042.582979;4083;6;4;3.990000;3.178869;0.237032
4042.582996;596;30;43;3.462821;3.110827;0.715570
4042.583009;3689;22;181;3.210816;2.631900;1.109534
4042.583195;1815;1;140;3.491266;3.104216;1.494152
4042.583221;6272;35;185;3.719212;1.993182;0.232016
4042.583274;5747;18;115;2.922515;1.965858;0.181537
4042.583295;182;22;10;3.360421;3.211310;0.039138
4042.583365;6102;25;42;3.583420;2.230446;0.061259
4042.583406;1493;35;182;2.690000;2.370783;0.354687
4042.583425;1428;19;190;3.129564;2.851941;0.729280
4042.583569;4741;21;46;3.990000;3.217861;0.178952
4042.583598;5763;1;96;3.560833;2.151115;2.081566
4042.583619;4718;22;2;3.045771;2.409186;0.129237
4042.583675;4808;9;102;3.354442;2.642012;0.085361
4042.583703;4436;18;147;3.040302;2.416185;0.247530
4042.583722;1397;3;128;2.690000;2.420626;0.334820
4042.583813;5389;7;125;2.813260;2.057210;0.090125
4042.583860;2296;6;143;3.973277;3.506180;0.107850
4042.583899;1319;5;56;2.829396;2.559412;0.032495
4042.583909;6392;23;81;3.990000;2.322308;0.975545
4042.583959;3940;34;49;3.990000;3.133087;1.650758
4042.583969;192;34;14;3.990000;3.600348;1.534751
4042.584067;227;22;139;2.973215;2.790877;0.157113
4042.584100;3409;10;190;3.990000;3.285396;0.277229
4042.584249;6243;18;117;3.990000;2.375629;0.030799
4042.584289;367;18;142;2.708826;2.555235;0.078651
4042.584310;2999;10;141;3.990000;3.505161;0.122954
4042.584350;548;3;8;2.690000;2.488523;1.622382
4042.584382;1574;15;46;2.690000;2.535765;0.035690
4042.584384;711;27;183;3.138853;2.826385;0.714172
4042.584466;5173;34;45;3.990000;2.747035;1.179123
4042.584475;3353;17;80;3.633141;3.251852;0.055874
4042.584515;5958;18;106;3.159499;1.842872;0.132231
4042.584530;3572;28;171;3.891293;3.243589;0.476609
4042.584532;5238;0;45;2.835837;2.137503;1.236769
4042.584554;5328;14;159;3.739590;2.712418;0.118187
4042.584591;1167;35;105;2.690000;2.461019;0.977867
4042.584664;430;10;61;3.990000;3.717670;0.041328
4042.584701;5619;0;182;3.164614;2.094633;2.294345
4042.584717;1164;20;163;3.614429;3.311037;0.633569
4042.584832;6251;30;40;2.700347;1.913114;0.609330
4042.584847;4763;32;3;2.992526;2.160527;0.504792
4042.584882;4068;17;61;2.690000;2.351439;0.050696
4042.584882;4066;18;63;2.690000;2.387031;0.042752
4042.584909;2207;24;156;2.899301;2.559641;0.091195
4042.584941;6136;25;21;3.594326;2.377298;0.080583
4042.585027;1087;5;123;3.966088;3.667987;0.158437
4042.585076;2231;35;80;3.563625;3.131654;1.526549
4042.585077;5211;2;189;3.990000;2.834262;1.944579
4042.585079;1123;5;34;2.690000;2.451022;0.127609
4042.585083;1906;24;130;3.990000;3.575322;0.148825
4042.585090;4035;29;181;3.605191;2.836625;0.668372
4042.585181;1837;34;50;2.690000;2.444682;2.440117
4042.585222;4464;11;77;3.990000;3.232877;0.827509
4042.585222;5375;27;92;3.990000;2.769133;0.405810
4042.585230;3326;29;96;2.690000;2.289610;0.054027
4042.585232;4509;1;181;3.990000;3.080651;0.851319
4042.585283;5370;5;81;3.923632;2.564131;0.240957
4042.585340;3406;6;189;3.990000;3.246175;0.542262
4042.585494;3017;28;92;3.508332;3.029822;0.407167
4042.585533;2708;12;97;3.946181;3.503068;0.086885
4042.585560;2860;21;21;3.062768;2.777446;0.034232
4042.585723;841;3;55;3.990000;3.582643;0.579960
4042.585750;3219;12;143;3.381442;2.900760;0.561106
4042.585782;4037;15;176;3.990000;3.228401;0.350421
4042.585810;914;28;181;3.990000;3.533323;1.751424
4042.585915;1889;20;181;3.990000;3.503113;0.926780
4042.585948;4729;30;70;3.990000;2.972878;1.236744
4042.585952;3963;32;36;3.990000;3.168191;0.208578
4042.585976;3811;32;83;3.735507;3.044782;1.181678
4042.586277;2692;13;113;3.366563;3.052000;0.274588
4042.586394;1019;25;148;2.690000;2.432949;0.246238
4042.586496;655;4;17;3.228142;2.956825;0.147073
4042.586521;2226;13;34;3.219426;3.025778;0.036485
