Time;PeopleCount;WindowSize;CellsInMeter;MeanSpeed;Density;Flow
5.000000;1;5;2.500000;1.559829;0.001294;0.000000
15.000000;28;5;2.500000;1.403049;0.036232;0.000000
25.000000;57;5;2.500000;1.388580;0.073758;0.000000
35.000000;85;5;2.500000;1.362466;0.109990;0.141667
45.000000;120;5;2.500000;1.346695;0.155280;0.183333
55.000000;149;5;2.500000;1.345620;0.192805;0.250000
65.000000;175;5;2.500000;1.346216;0.226449;0.258333
75.000000;209;5;2.500000;1.334002;0.270445;0.341667
85.000000;238;5;2.500000;1.335133;0.307971;0.350000
95.000000;268;5;2.500000;1.339297;0.346791;0.375000
105.000000;300;5;2.500000;1.341932;0.388199;0.433333
115.000000;325;5;2.500000;1.339794;0.420549;0.475000
125.000000;353;5;2.500000;1.330723;0.456781;0.625000
135.000000;390;5;2.500000;1.328578;0.504658;0.600000
145.000000;419;5;2.500000;1.324569;0.542184;0.625000
155.000000;449;5;2.500000;1.328159;0.581004;0.675000
165.000000;479;5;2.500000;1.331365;0.619824;0.725000
175.000000;510;5;2.500000;1.326210;0.659938;0.791667
185.000000;540;5;2.500000;1.329510;0.698758;0.850000
195.000000;570;5;2.500000;1.324723;0.737578;0.858333
205.000000;600;5;2.500000;1.325058;0.776398;0.875000
215.000000;629;5;2.500000;1.317902;0.813923;0.916667
225.000000;658;5;2.500000;1.314453;0.851449;1.058333
235.000000;686;5;2.500000;1.305497;0.887681;0.900000
245.000000;713;5;2.500000;1.305198;0.922619;1.100000
255.000000;744;5;2.500000;1.306443;0.962733;1.175000
265.000000;773;5;2.500000;1.291026;1.000259;1.166667
275.000002;788;5;2.500000;1.278942;1.019669;1.166666
285.000283;800;5;2.500000;1.216288;1.035197;1.033304
295.000639;804;5;2.500000;1.185293;1.040373;1.108294
305.000694;815;5;2.500000;1.152005;1.054607;0.966661
315.000835;822;5;2.500000;1.152569;1.063665;1.033319
325.000887;830;5;2.500000;1.125630;1.074017;1.049994
335.001042;842;5;2.500000;1.110934;1.089545;0.924986
345.001134;848;5;2.500000;1.085117;1.097308;0.949991
355.001335;856;5;2.500000;1.065991;1.107660;0.949981
365.001778;865;5;2.500000;1.075161;1.119306;1.008289
375.001896;870;5;2.500000;1.070912;1.125776;0.891656
385.001921;878;5;2.500000;1.060818;1.136128;1.041664
395.002064;884;5;2.500000;1.057486;1.143892;0.916654
405.002545;894;5;2.500000;1.056121;1.156832;1.016618
415.002550;901;5;2.500000;1.025940;1.165890;0.966666
425.003067;909;5;2.500000;1.015837;1.176242;0.966617
435.003305;917;5;2.500000;1.030436;1.186594;0.933311
445.003364;929;5;2.500000;1.034674;1.202122;1.041660
455.003524;938;5;2.500000;0.993244;1.213768;0.816654
465.004210;947;5;2.500000;1.004834;1.225414;1.016597
