Time;PeopleCount;WindowSize;CellsInMeter;MeanSpeed;Density;Flow
936.011440;2584;5;2.500000;1.285971;3.343685;3.299998
946.011500;2604;5;2.500000;1.281595;3.369565;3.599978
956.011588;2619;5;2.500000;1.277756;3.388975;3.299971
966.011932;2630;5;2.500000;1.275932;3.403209;3.566544
976.012132;2647;5;2.500000;1.273832;3.425207;3.391599
986.012183;2664;5;2.500000;1.274211;3.447205;3.416649
996.012359;2675;5;2.500000;1.268467;3.461439;3.358274
1006.012489;2688;5;2.500000;1.273396;3.478261;3.624953
1016.012865;2703;5;2.500000;1.275633;3.497671;3.616531
1026.013016;2715;5;2.500000;1.274832;3.513199;3.499947
1036.013143;2733;5;2.500000;1.275668;3.536491;3.466623
1046.013174;2747;5;2.500000;1.268802;3.554607;3.491656
1056.013187;2766;5;2.500000;1.265040;3.579193;3.258329
1066.013359;2784;5;2.500000;1.260645;3.602484;3.624938
1076.013569;2801;5;2.500000;1.260353;3.624482;3.491593
1086.013611;2823;5;2.500000;1.261599;3.652950;3.374986
1096.013618;2837;5;2.500000;1.259235;3.671066;3.424998
1106.013675;2849;5;2.500000;1.268857;3.686594;3.549980
1116.013691;2863;5;2.500000;1.256140;3.704710;3.666661
1126.013832;2877;5;2.500000;1.250476;3.722826;3.633282
1136.013869;2891;5;2.500000;1.245406;3.740942;3.591653
1146.013970;2902;5;2.500000;1.250717;3.755176;3.324966
1156.014034;2914;5;2.500000;1.237922;3.770704;3.358312
1166.014040;2935;5;2.500000;1.253548;3.797878;3.383331
1176.014226;2951;5;2.500000;1.248580;3.818582;3.374937
1186.014289;2970;5;2.500000;1.240803;3.843168;3.483311
1196.014463;2982;5;2.500000;1.242218;3.858696;3.566604
1206.014791;2999;5;2.500000;1.244068;3.880694;3.491552
1216.014795;3019;5;2.500000;1.239231;3.906573;3.749998
1226.014808;3032;5;2.500000;1.237743;3.923395;3.483329
1236.014828;3049;5;2.500000;1.235336;3.945393;3.449993
1246.014931;3066;5;2.500000;1.233342;3.967391;3.383299
1256.014994;3084;5;2.500000;1.238660;3.990683;3.349979
1266.015163;3101;5;2.500000;1.241558;4.012681;3.566606
1276.015298;3120;5;2.500000;1.237292;4.037267;3.474953
1286.015348;3137;5;2.500000;1.229097;4.059265;3.808314
1296.015823;3155;5;2.500000;1.223490;4.082557;3.633160
1306.015873;3171;5;2.500000;1.225440;4.103261;3.241651
1316.015950;3187;5;2.500000;1.226004;4.123965;3.166642
1326.015951;3205;5;2.500000;1.237532;4.147257;3.716666
1336.016246;3222;5;2.500000;1.227593;4.169255;3.449898
1346.016296;3237;5;2.500000;1.226552;4.188665;3.808315
1356.016307;3261;5;2.500000;1.225421;4.219720;3.616663
1366.016407;3277;5;2.500000;1.226044;4.240424;3.366633
1376.016439;3295;5;2.500000;1.225740;4.263716;3.724988
1386.016480;3311;5;2.500000;1.217022;4.284420;3.658318
1396.016554;3332;5;2.500000;1.218328;4.311594;3.358308
1406.016628;3345;5;2.500000;1.211608;4.328416;3.483307
1416.016641;3364;5;2.500000;1.208143;4.353002;3.916662
1426.016724;3380;5;2.500000;1.212778;4.373706;4.099966
1436.016740;3393;5;2.500000;1.215888;4.390528;4.433326
1446.016771;3410;5;2.500000;1.213083;4.412526;4.274987
1456.016822;3426;5;2.500000;1.208933;4.433230;4.516644
1466.016857;3443;5;2.500000;1.196868;4.455228;4.449984
1476.016862;3458;5;2.500000;1.204209;4.474638;4.433331
1486.016934;3472;5;2.500000;1.204349;4.492754;4.424968
1496.017055;3489;5;2.500000;1.210708;4.514752;4.391614
1506.017129;3500;5;2.500000;1.205942;4.528986;4.666632
1516.017151;3519;5;2.500000;1.207201;4.553571;4.616656
1526.017215;3536;5;2.500000;1.202374;4.575569;4.716636
1536.017311;3552;5;2.500000;1.205144;4.596273;4.749954
1546.017413;3565;5;2.500000;1.208859;4.613095;4.749952
1556.017453;3585;5;2.500000;1.194843;4.638975;4.783314
1566.017500;3599;5;2.500000;1.199298;4.657091;4.749978
1576.017556;3616;5;2.500000;1.191990;4.679089;4.608307
1586.017669;3633;5;2.500000;1.196865;4.701087;4.674947
1596.017719;3648;5;2.500000;1.196763;4.720497;4.666643
1606.018031;3662;5;2.500000;1.192931;4.738613;4.633189
1616.018063;3680;5;2.500000;1.180940;4.761905;4.483319
1626.018253;3699;5;2.500000;1.174661;4.786491;4.516581
1636.018305;3714;5;2.500000;1.173730;4.805901;4.508310
1646.018396;3727;5;2.500000;1.175156;4.822723;4.558292
1656.018540;3739;5;2.500000;1.173303;4.838251;4.599934
1666.018605;3757;5;2.500000;1.165104;4.861542;4.458304
1676.018642;3769;5;2.500000;1.167100;4.877070;4.358317
1686.018685;3785;5;2.500000;1.163418;4.897774;4.391648
1696.018793;3797;5;2.500000;1.163988;4.913302;4.533285
1706.018875;3812;5;2.500000;1.154283;4.932712;4.474963
1716.018934;3820;5;2.500000;1.155336;4.943064;4.483307
1726.018969;3833;5;2.500000;1.150862;4.959886;4.499984
1736.019175;3844;5;2.500000;1.148124;4.974120;4.383243
1746.019178;3854;5;2.500000;1.137630;4.987060;4.499999
1756.019180;3867;5;2.500000;1.128768;5.003882;4.691666
1766.019242;3880;5;2.500000;1.135121;5.020704;4.524972
1776.019274;3891;5;2.500000;1.137560;5.034938;4.166654
1786.019364;3907;5;2.500000;1.131364;5.055642;4.424960
1796.019406;3929;5;2.500000;1.122248;5.084110;4.441648
1806.019560;3943;5;2.500000;1.130912;5.102226;4.291601
1816.019561;3954;5;2.500000;1.121670;5.116460;4.141666
1826.019607;3967;5;2.500000;1.111197;5.133282;4.416646
1836.019646;3980;5;2.500000;1.096972;5.150104;4.433316
1846.019774;3992;5;2.500000;1.110161;5.165631;4.149947
1856.019951;4006;5;2.500000;1.103063;5.183747;4.349923
1866.020037;4016;5;2.500000;1.090476;5.196687;4.216630
1876.020057;4026;5;2.500000;1.096472;5.209627;4.166658
1886.020139;4038;5;2.500000;1.093174;5.225155;4.083300
1896.020162;4053;5;2.500000;1.088624;5.244565;4.324990
1906.020199;4061;5;2.500000;1.084932;5.254917;4.291651
1916.020292;4069;5;2.500000;1.082530;5.265269;4.199961
1926.020298;4077;5;2.500000;1.091100;5.275621;4.291664
1936.020321;4088;5;2.500000;1.078115;5.289855;4.216657
1946.020325;4097;5;2.500000;1.090724;5.301501;4.283332
1956.020329;4109;5;2.500000;1.072480;5.317029;4.266665
1966.020450;4122;5;2.500000;1.074045;5.333851;4.324948
1976.020458;4137;5;2.500000;1.072234;5.353261;4.333330
1986.020489;4147;5;2.500000;1.057731;5.366201;4.383320
1996.020568;4153;5;2.500000;1.063955;5.373965;4.183300
2006.020573;4164;5;2.500000;1.046429;5.388199;4.191664
2016.020615;4173;5;2.500000;1.050626;5.399845;4.374982
2026.020646;4182;5;2.500000;1.047249;5.411491;4.116654
2036.020774;4197;5;2.500000;1.045904;5.430901;4.208280
2046.020925;4206;5;2.500000;1.044685;5.442547;4.158270
2056.020963;4216;5;2.500000;1.041585;5.455487;4.266651
2066.021074;4220;5;2.500000;1.044870;5.460663;4.299952
2076.021077;4231;5;2.500000;1.043835;5.474896;4.183332
2086.021294;4236;5;2.500000;1.027317;5.481366;4.174909
2096.021324;4249;5;2.500000;1.016453;5.498188;4.341654
2106.021388;4258;5;2.500000;1.028739;5.509834;3.983308
2116.021399;4266;5;2.500000;1.034865;5.520186;4.324996
2126.021463;4272;5;2.500000;1.030783;5.527950;4.108307
2136.021483;4278;5;2.500000;1.020046;5.535714;4.216658
2146.021491;4290;5;2.500000;1.011819;5.551242;4.124997
2156.021541;4300;5;2.500000;1.010631;5.564182;4.158312
2166.021570;4312;5;2.500000;1.012219;5.579710;4.116655
2176.021657;4320;5;2.500000;0.999008;5.590062;3.966632
2186.021739;4329;5;2.500000;1.001891;5.601708;3.933301
2196.021850;4336;5;2.500000;0.992464;5.610766;3.808291
2206.021938;4342;5;2.500000;0.989899;5.618530;4.024964
2216.021947;4346;5;2.500000;0.989598;5.623706;3.724997
2226.021962;4350;5;2.500000;0.981640;5.628882;3.908328
2236.022028;4358;5;2.500000;0.979274;5.639234;3.883307
2246.022052;4364;5;2.500000;0.972795;5.646998;4.033324
2256.022072;4370;5;2.500000;0.977096;5.654762;3.841659
2266.022099;4376;5;2.500000;0.970683;5.662526;3.983322
2276.022244;4382;5;2.500000;0.965881;5.670290;3.766612
2286.022294;4389;5;2.500000;0.963295;5.679348;3.833314
2296.022363;4396;5;2.500000;0.958730;5.688406;3.858307
2306.022476;4404;5;2.500000;0.958769;5.698758;3.899956
2316.022486;4410;5;2.500000;0.949462;5.706522;3.858330
2326.022660;4415;5;2.500000;0.938486;5.712992;3.708269
2336.022735;4419;5;2.500000;0.945827;5.718168;3.858305
2346.022742;4427;5;2.500000;0.941307;5.728520;3.733331
2356.022749;4434;5;2.500000;0.928815;5.737578;3.558331
2366.022829;4442;5;2.500000;0.930325;5.747930;3.791636
2376.022838;4449;5;2.500000;0.935750;5.756988;3.624997
2386.022841;4454;5;2.500000;0.921847;5.763458;3.808332
2396.022853;4458;5;2.500000;0.923951;5.768634;3.566662
2406.022857;4461;5;2.500000;0.923837;5.772516;3.908332
2416.022867;4470;5;2.500000;0.920204;5.784161;3.608330
2426.022935;4478;5;2.500000;0.907291;5.794513;3.608309
2436.023116;4484;5;2.500000;0.907260;5.802277;3.574935
2446.023164;4486;5;2.500000;0.908228;5.804865;3.474984
2456.023182;4493;5;2.500000;0.900626;5.813923;3.516660
2466.023187;4496;5;2.500000;0.891519;5.817805;3.366665
2476.023227;4503;5;2.500000;0.893021;5.826863;3.308320
2486.023322;4508;5;2.500000;0.871784;5.833333;3.424968
2496.023395;4515;5;2.500000;0.874045;5.842391;3.658307
2506.023443;4520;5;2.500000;0.869944;5.848861;3.358317
2516.023506;4524;5;2.500000;0.876178;5.854037;3.399978
2526.023594;4527;5;2.500000;0.863276;5.857919;3.316637
2536.023596;4532;5;2.500000;0.865341;5.864389;3.508333
2546.023602;4535;5;2.500000;0.861224;5.868271;3.408331
2556.023620;4537;5;2.500000;0.854456;5.870859;3.333327
2566.023774;4543;5;2.500000;0.849856;5.878623;3.183284
2576.023799;4543;5;2.500000;0.849463;5.878623;3.349992
2586.023812;4544;5;2.500000;0.852795;5.879917;2.991663
2596.023884;4545;5;2.500000;0.851490;5.881211;3.208310
2606.023924;4550;5;2.500000;0.846181;5.887681;3.349986
2616.024001;4554;5;2.500000;0.844166;5.892857;3.391640
2626.024048;4564;5;2.500000;0.828619;5.905797;3.249985
2636.024272;4571;5;2.500000;0.829270;5.914855;3.133263
2646.024307;4574;5;2.500000;0.817444;5.918737;3.016656
2656.024323;4577;5;2.500000;0.824067;5.922619;3.116662
2666.024330;4580;5;2.500000;0.809072;5.926501;3.174998
2676.024341;4585;5;2.500000;0.809349;5.932971;3.033330
2686.024364;4588;5;2.500000;0.804829;5.936853;2.933326
2696.024405;4593;5;2.500000;0.799086;5.943323;2.908322
2706.024432;4598;5;2.500000;0.800330;5.949793;3.124992
2716.024497;4599;5;2.500000;0.784515;5.951087;3.133313
2726.024519;4601;5;2.500000;0.782139;5.953675;2.883327
2736.024619;4606;5;2.500000;0.777070;5.960145;2.733306
2746.024718;4606;5;2.500000;0.775901;5.960145;2.924971
2756.024777;4608;5;2.500000;0.779648;5.962733;2.874983
2766.024790;4613;5;2.500000;0.773189;5.969203;2.983329
2776.024823;4615;5;2.500000;0.773471;5.971791;2.433325
2786.024892;4617;5;2.500000;0.759053;5.974379;2.966646
2796.024904;4619;5;2.500000;0.764941;5.976967;2.991663
2806.024924;4625;5;2.500000;0.748478;5.984731;2.941661
2816.025015;4629;5;2.500000;0.751973;5.989907;2.991640
2826.025098;4632;5;2.500000;0.741793;5.993789;2.499979
2836.025170;4632;5;2.500000;0.745327;5.993789;2.941645
2846.025177;4633;5;2.500000;0.743231;5.995083;2.824998
2856.025178;4636;5;2.500000;0.733910;5.998965;2.975000
2866.025189;4637;5;2.500000;0.737456;6.000259;2.799997
2876.025326;4638;5;2.500000;0.736477;6.001553;2.741629
2886.025331;4642;5;2.500000;0.726555;6.006729;2.299999
2896.025349;4643;5;2.500000;0.720789;6.008023;2.624995
2906.025350;4645;5;2.500000;0.724299;6.010611;2.691666
2916.025454;4647;5;2.500000;0.725207;6.013199;2.558307
2926.025461;4649;5;2.500000;0.722817;6.015787;2.499998
2936.025567;4650;5;2.500000;0.719677;6.017081;2.283309
2946.025575;4653;5;2.500000;0.719383;6.020963;2.483331
2956.025584;4658;5;2.500000;0.704820;6.027433;2.033331
2966.025616;4661;5;2.500000;0.694089;6.031315;2.566659
2976.025622;4662;5;2.500000;0.700521;6.032609;2.333332
2986.025641;4664;5;2.500000;0.692282;6.035197;2.499995
2996.025668;4665;5;2.500000;0.700614;6.036491;2.416660
3006.025696;4666;5;2.500000;0.693486;6.037785;1.708329
3016.025730;4667;5;2.500000;0.688723;6.039079;2.499992
3026.025742;4669;5;2.500000;0.684044;6.041667;2.324997
3036.025851;4673;5;2.500000;0.678726;6.046843;2.166643
3046.025869;4674;5;2.500000;0.672686;6.048137;2.074996
3056.025880;4677;5;2.500000;0.673701;6.052019;2.583331
3066.025893;4681;5;2.500000;0.673588;6.057195;2.124997
3076.025932;4681;5;2.500000;0.666690;6.057195;2.841656
3086.026027;4683;5;2.500000;0.670591;6.059783;2.024981
3096.026159;4684;5;2.500000;0.659744;6.061077;2.441634
3106.026182;4685;5;2.500000;0.661434;6.062371;2.133328
3116.026309;4690;5;2.500000;0.647176;6.068841;2.283304
3126.026327;4692;5;2.500000;0.636467;6.071429;2.199996
3136.026443;4693;5;2.500000;0.649227;6.072723;2.283307
3146.026464;4696;5;2.500000;0.632672;6.076605;2.066662
3156.026494;4696;5;2.500000;0.629390;6.076605;1.916661
3166.026524;4697;5;2.500000;0.629402;6.077899;2.083327
3176.026526;4697;5;2.500000;0.627134;6.077899;2.025000
3186.026535;4698;5;2.500000;0.633420;6.079193;2.466665
3196.026575;4699;5;2.500000;0.622092;6.080487;1.824993
3206.026630;4700;5;2.500000;0.631491;6.081781;1.883323
3216.026640;4702;5;2.500000;0.625548;6.084369;2.341664
3226.026677;4703;5;2.500000;0.621892;6.085663;2.049992
3236.026699;4703;5;2.500000;0.616945;6.085663;1.858329
3246.026765;4706;5;2.500000;0.627528;6.089545;1.774988
3256.026876;4710;5;2.500000;0.616553;6.094720;1.891646
3266.026952;4712;5;2.500000;0.597230;6.097308;1.858319
3276.026956;4712;5;2.500000;0.600228;6.097308;1.941666
3286.026964;4713;5;2.500000;0.593812;6.098602;1.891665
3296.026989;4714;5;2.500000;0.589960;6.099896;2.266661
3306.027011;4716;5;2.500000;0.602686;6.102484;1.816663
3316.027056;4719;5;2.500000;0.586061;6.106366;1.858325
3326.027112;4721;5;2.500000;0.585074;6.108954;1.949989
3336.027144;4722;5;2.500000;0.580746;6.110248;1.541662
3346.027181;4723;5;2.500000;0.572982;6.111542;2.074992
3356.027235;4723;5;2.500000;0.581427;6.111542;1.441659
3366.027312;4724;5;2.500000;0.577488;6.112836;1.883319
3376.027359;4725;5;2.500000;0.572522;6.114130;2.041657
3386.027416;4728;5;2.500000;0.581032;6.118012;1.508325
3396.027426;4729;5;2.500000;0.569355;6.119306;1.741665
3406.027460;4731;5;2.500000;0.563470;6.121894;1.708328
3416.027489;4731;5;2.500000;0.557684;6.121894;1.616662
3426.027519;4732;5;2.500000;0.552099;6.123188;1.633328
3436.027612;4733;5;2.500000;0.556596;6.124482;1.608318
3446.027707;4736;5;2.500000;0.537056;6.128364;1.283321
3456.027739;4736;5;2.500000;0.547749;6.128364;1.624995
3466.027782;4739;5;2.500000;0.537349;6.132246;1.299994
3476.027820;4739;5;2.500000;0.543586;6.132246;1.933326
3486.027832;4739;5;2.500000;0.536653;6.132246;1.416665
3496.027842;4739;5;2.500000;0.538757;6.132246;1.616665
3506.027879;4739;5;2.500000;0.545340;6.132246;1.149996
3516.027884;4739;5;2.500000;0.547967;6.132246;1.824999
3526.027907;4739;5;2.500000;0.551844;6.132246;1.158331
3526.460195;4739;5;2.500000;0.549845;6.132246;2.699965
