Time;PeopleCount;WindowSize;CellsInMeter;MeanSpeed;Density;Flow
934.016744;1337;5;2.500000;0.680461;1.730072;0.824990
944.017026;1345;5;2.500000;0.667507;1.740424;0.783311
954.017255;1351;5;2.500000;0.671835;1.748188;0.883313
964.017808;1356;5;2.500000;0.669269;1.754658;0.824954
974.017827;1367;5;2.500000;0.665715;1.768892;0.891665
984.017835;1379;5;2.500000;0.642063;1.784420;0.824999
994.017868;1386;5;2.500000;0.649183;1.793478;0.824997
1004.018402;1390;5;2.500000;0.638321;1.798654;0.824956
1014.018486;1399;5;2.500000;0.629535;1.810300;0.866659
1024.018597;1404;5;2.500000;0.629774;1.816770;0.808324
1034.018694;1411;5;2.500000;0.635074;1.825828;0.849992
1044.019139;1421;5;2.500000;0.620315;1.838768;0.816630
1054.019328;1425;5;2.500000;0.610498;1.843944;0.841651
1064.019743;1431;5;2.500000;0.604894;1.851708;0.816633
1074.019887;1438;5;2.500000;0.598662;1.860766;0.758322
1084.019979;1445;5;2.500000;0.600350;1.869824;0.774993
1094.020104;1450;5;2.500000;0.587243;1.876294;0.808323
1104.020315;1453;5;2.500000;0.603473;1.880176;0.858315
1114.020474;1458;5;2.500000;0.593277;1.886646;0.808320
1124.020538;1469;5;2.500000;0.587372;1.900880;0.783328
1134.020576;1474;5;2.500000;0.585017;1.907350;0.758330
1144.020591;1483;5;2.500000;0.569721;1.918996;0.808332
1154.020760;1488;5;2.500000;0.580534;1.925466;0.791653
1164.020991;1492;5;2.500000;0.578769;1.930642;0.783315
1174.021084;1499;5;2.500000;0.565861;1.939700;0.841659
1184.021159;1507;5;2.500000;0.558846;1.950052;0.758328
1194.021268;1514;5;2.500000;0.565588;1.959110;0.774991
1204.021317;1520;5;2.500000;0.555416;1.966874;0.791663
1214.021323;1527;5;2.500000;0.561022;1.975932;0.800000
1224.021873;1533;5;2.500000;0.550716;1.983696;0.774957
1234.022171;1540;5;2.500000;0.544474;1.992754;0.758311
1244.022218;1546;5;2.500000;0.543891;2.000518;0.766663
1254.022287;1550;5;2.500000;0.539296;2.005694;0.758328
1264.022352;1556;5;2.500000;0.530939;2.013458;0.733329
1274.022566;1566;5;2.500000;0.511367;2.026398;0.749984
1284.022605;1573;5;2.500000;0.509119;2.035455;0.758330
1294.022605;1579;5;2.500000;0.512548;2.043219;0.741667
1304.022634;1587;5;2.500000;0.510627;2.053571;0.683331
1314.022648;1591;5;2.500000;0.504648;2.058747;0.724999
1324.022740;1598;5;2.500000;0.501654;2.067805;0.724993
1334.022741;1604;5;2.500000;0.508221;2.075569;0.775000
1344.022828;1615;5;2.500000;0.500349;2.089803;0.733327
1354.022959;1620;5;2.500000;0.502745;2.096273;0.774990
1364.023320;1626;5;2.500000;0.489591;2.104037;0.741640
1374.023375;1630;5;2.500000;0.502043;2.109213;0.808329
1384.023398;1633;5;2.500000;0.494199;2.113095;0.758332
1394.023562;1637;5;2.500000;0.489110;2.118271;0.741654
1404.023608;1641;5;2.500000;0.487827;2.123447;0.749997
1414.023649;1642;5;2.500000;0.487221;2.124741;0.749997
1424.023781;1644;5;2.500000;0.490727;2.127329;0.699991
1434.023825;1650;5;2.500000;0.471121;2.135093;0.766663
1444.024032;1654;5;2.500000;0.479859;2.140269;0.708319
1454.024088;1662;5;2.500000;0.477623;2.150621;0.666663
1464.024179;1667;5;2.500000;0.467626;2.157091;0.708327
1474.024276;1674;5;2.500000;0.461647;2.166149;0.741659
1484.024505;1679;5;2.500000;0.460503;2.172619;0.749983
1494.024522;1686;5;2.500000;0.459060;2.181677;0.699999
1504.024573;1689;5;2.500000;0.451682;2.185559;0.674997
1514.024603;1694;5;2.500000;0.453218;2.192029;0.724998
1524.024708;1698;5;2.500000;0.459684;2.197205;0.708326
1534.024709;1705;5;2.500000;0.445687;2.206263;0.741667
1544.024737;1709;5;2.500000;0.458077;2.211439;0.683331
1554.024877;1715;5;2.500000;0.456275;2.219203;0.699990
1564.024990;1722;5;2.500000;0.452207;2.228261;0.699992
1574.025035;1731;5;2.500000;0.448564;2.239907;0.749997
1584.025060;1739;5;2.500000;0.433411;2.250259;0.691665
1594.025092;1749;5;2.500000;0.433558;2.263199;0.716664
1604.025171;1755;5;2.500000;0.438730;2.270963;0.641662
1614.025346;1760;5;2.500000;0.430956;2.277433;0.716654
1624.025417;1766;5;2.500000;0.428671;2.285197;0.649995
1634.025423;1768;5;2.500000;0.432627;2.287785;0.716666
1644.025460;1774;5;2.500000;0.430297;2.295549;0.724997
1654.025553;1777;5;2.500000;0.418978;2.299431;0.624994
1664.025607;1783;5;2.500000;0.413959;2.307195;0.774996
1674.025775;1788;5;2.500000;0.413325;2.313665;0.616656
1684.025782;1790;5;2.500000;0.417166;2.316253;0.683333
1694.026030;1794;5;2.500000;0.418178;2.321429;0.708316
1704.026090;1797;5;2.500000;0.419128;2.325311;0.749996
1714.026121;1808;5;2.500000;0.425797;2.339545;0.683331
1724.026141;1814;5;2.500000;0.413053;2.347308;0.649999
1734.026274;1821;5;2.500000;0.408064;2.356366;0.674991
1744.026371;1828;5;2.500000;0.402192;2.365424;0.741659
1754.026431;1835;5;2.500000;0.400173;2.374482;0.683329
1764.026431;1840;5;2.500000;0.402775;2.380952;0.700000
1774.026631;1846;5;2.500000;0.401010;2.388716;0.674987
1784.026645;1852;5;2.500000;0.397585;2.396480;0.641666
1794.026924;1860;5;2.500000;0.393668;2.406832;0.658315
1804.027010;1868;5;2.500000;0.398451;2.417184;0.658328
1814.027674;1876;5;2.500000;0.398381;2.427536;0.674955
1824.027680;1884;5;2.500000;0.393403;2.437888;0.683333
1834.027730;1888;5;2.500000;0.392887;2.443064;0.658330
1844.027815;1901;5;2.500000;0.401462;2.459886;0.666661
1854.027837;1915;5;2.500000;0.399465;2.478002;0.733332
1864.027871;1924;5;2.500000;0.392640;2.489648;0.699998
1874.027879;1931;5;2.500000;0.389539;2.498706;0.666666
1884.027907;1936;5;2.500000;0.394074;2.505176;0.716665
1894.027999;1941;5;2.500000;0.377596;2.511646;0.699994
1904.028104;1948;5;2.500000;0.370078;2.520704;0.666660
1914.028188;1956;5;2.500000;0.368462;2.531056;0.599995
1924.028568;1966;5;2.500000;0.371628;2.543996;0.649975
1934.028783;1975;5;2.500000;0.366062;2.555642;0.641653
1944.029034;1982;5;2.500000;0.366345;2.564700;0.641651
1954.029050;1986;5;2.500000;0.370095;2.569876;0.591666
1964.029094;1989;5;2.500000;0.369008;2.573758;0.616664
1974.029234;1998;5;2.500000;0.365112;2.585404;0.683324
1984.029249;2005;5;2.500000;0.368834;2.594462;0.608332
1994.029260;2017;5;2.500000;0.361178;2.609990;0.624999
2004.029278;2023;5;2.500000;0.361736;2.617754;0.683332
2014.029299;2031;5;2.500000;0.355864;2.628106;0.666665
2024.029339;2035;5;2.500000;0.356493;2.633282;0.691664
2034.029679;2043;5;2.500000;0.357313;2.643634;0.658311
2044.029728;2050;5;2.500000;0.347861;2.652692;0.583330
2054.029820;2057;5;2.500000;0.348506;2.661749;0.566661
2064.029853;2063;5;2.500000;0.334295;2.669513;0.649998
2074.029961;2067;5;2.500000;0.336914;2.674689;0.574994
2084.029968;2072;5;2.500000;0.343204;2.681159;0.625000
2094.030195;2075;5;2.500000;0.329294;2.685041;0.574987
2104.030205;2085;5;2.500000;0.341188;2.697981;0.608333
2114.030340;2089;5;2.500000;0.337501;2.703157;0.591659
2124.030434;2095;5;2.500000;0.335678;2.710921;0.591661
2134.030485;2105;5;2.500000;0.338785;2.723861;0.699996
2144.030615;2110;5;2.500000;0.338155;2.730331;0.633325
2154.030790;2117;5;2.500000;0.346731;2.739389;0.624989
2164.030937;2125;5;2.500000;0.339456;2.749741;0.724989
2174.030973;2134;5;2.500000;0.343171;2.761387;0.583331
2184.031036;2143;5;2.500000;0.335626;2.773033;0.574996
2194.031075;2150;5;2.500000;0.342904;2.782091;0.708331
2204.031102;2157;5;2.500000;0.337355;2.791149;0.633332
2214.031113;2166;5;2.500000;0.337268;2.802795;0.649999
2224.031132;2173;5;2.500000;0.345104;2.811853;0.649999
2234.031138;2181;5;2.500000;0.341741;2.822205;0.541666
2244.031206;2190;5;2.500000;0.345133;2.833851;0.666662
2254.031217;2198;5;2.500000;0.340529;2.844203;0.633333
2264.031332;2204;5;2.500000;0.342660;2.851967;0.666659
2274.031599;2213;5;2.500000;0.336831;2.863613;0.591651
2284.031744;2219;5;2.500000;0.341796;2.871377;0.708323
2294.031746;2231;5;2.500000;0.331302;2.886905;0.675000
2304.031768;2237;5;2.500000;0.329082;2.894669;0.633332
2314.031837;2246;5;2.500000;0.328930;2.906315;0.633329
2324.031923;2252;5;2.500000;0.335634;2.914079;0.666661
2334.031931;2259;5;2.500000;0.331726;2.923137;0.616666
2344.032186;2265;5;2.500000;0.339118;2.930901;0.674983
2354.032253;2273;5;2.500000;0.335030;2.941253;0.649996
2364.032427;2280;5;2.500000;0.329962;2.950311;0.641655
2374.032474;2292;5;2.500000;0.333026;2.965839;0.658330
2384.032517;2301;5;2.500000;0.328176;2.977484;0.749997
2394.032610;2308;5;2.500000;0.333383;2.986542;0.616661
2404.032717;2321;5;2.500000;0.329540;3.003364;0.624993
2414.032777;2333;5;2.500000;0.325128;3.018892;0.708329
2424.032825;2337;5;2.500000;0.320952;3.024068;0.608330
2434.032876;2348;5;2.500000;0.320061;3.038302;0.691663
2444.032881;2356;5;2.500000;0.325178;3.048654;0.650000
2454.032953;2365;5;2.500000;0.315564;3.060300;0.649995
2464.033001;2372;5;2.500000;0.316793;3.069358;0.641664
2474.033054;2377;5;2.500000;0.314765;3.075828;0.608330
2484.033066;2387;5;2.500000;0.310901;3.088768;0.658332
2494.033329;2393;5;2.500000;0.313222;3.096532;0.624984
2504.033336;2395;5;2.500000;0.318587;3.099120;0.625000
2514.033392;2404;5;2.500000;0.324160;3.110766;0.641663
2524.033492;2406;5;2.500000;0.322334;3.113354;0.633327
2534.033760;2412;5;2.500000;0.317147;3.121118;0.658316
2544.033833;2420;5;2.500000;0.315985;3.131470;0.633329
2554.033908;2428;5;2.500000;0.313874;3.141822;0.674995
2564.033946;2433;5;2.500000;0.310318;3.148292;0.591664
2574.033970;2443;5;2.500000;0.319779;3.161232;0.691665
2584.033996;2449;5;2.500000;0.313623;3.168996;0.699998
2594.034073;2459;5;2.500000;0.313571;3.181936;0.733328
2604.034184;2467;5;2.500000;0.317702;3.192288;0.616660
2614.034284;2475;5;2.500000;0.315873;3.202640;0.674993
2624.034372;2479;5;2.500000;0.317214;3.207816;0.733327
2634.034449;2490;5;2.500000;0.312498;3.222050;0.616662
2644.034487;2496;5;2.500000;0.309866;3.229814;0.699997
2654.034512;2502;5;2.500000;0.309782;3.237578;0.766665
2664.034528;2508;5;2.500000;0.312732;3.245342;0.699999
2674.034530;2517;5;2.500000;0.312518;3.256988;0.716667
2684.034679;2525;5;2.500000;0.313509;3.267340;0.699990
2694.034714;2532;5;2.500000;0.314508;3.276398;0.816664
2704.034744;2540;5;2.500000;0.306974;3.286749;0.866664
2714.034803;2546;5;2.500000;0.303670;3.294513;0.849995
2724.034818;2550;5;2.500000;0.300059;3.299689;0.758332
2734.034830;2557;5;2.500000;0.301209;3.308747;0.749999
2744.034851;2561;5;2.500000;0.304199;3.313923;0.808332
2754.034861;2569;5;2.500000;0.302600;3.324275;0.749999
2764.034947;2577;5;2.500000;0.307673;3.334627;0.833326
2774.034975;2584;5;2.500000;0.304508;3.343685;0.808331
2784.035020;2597;5;2.500000;0.300588;3.360507;0.849996
2794.035046;2604;5;2.500000;0.296439;3.369565;0.799998
2804.035116;2610;5;2.500000;0.297754;3.377329;1.008326
2814.035143;2615;5;2.500000;0.298700;3.383799;0.899998
2824.035188;2623;5;2.500000;0.293871;3.394151;0.874996
2834.035189;2628;5;2.500000;0.292873;3.400621;0.791667
2844.035272;2634;5;2.500000;0.295161;3.408385;0.858326
2854.035509;2642;5;2.500000;0.298340;3.418737;0.774982
2864.035529;2650;5;2.500000;0.299913;3.429089;0.866665
2874.035551;2661;5;2.500000;0.299604;3.443323;0.833332
2884.035568;2671;5;2.500000;0.300999;3.456263;0.758332
2894.035571;2681;5;2.500000;0.296296;3.469203;0.791666
2904.035589;2686;5;2.500000;0.297519;3.475673;0.833332
2914.035653;2695;5;2.500000;0.297379;3.487319;0.716662
2924.035688;2707;5;2.500000;0.297965;3.502847;0.766664
2934.035750;2717;5;2.500000;0.290783;3.515787;0.733329
2944.035961;2726;5;2.500000;0.294183;3.527433;0.674986
2954.036025;2736;5;2.500000;0.289879;3.540373;0.716662
2964.036041;2744;5;2.500000;0.286930;3.550725;0.808332
2974.036049;2751;5;2.500000;0.292298;3.559783;0.799999
2984.036074;2758;5;2.500000;0.294218;3.568841;0.874998
2994.036170;2766;5;2.500000;0.288615;3.579193;0.799992
3004.036235;2771;5;2.500000;0.290311;3.585663;0.916661
3014.036264;2781;5;2.500000;0.287465;3.598602;0.891664
3024.036369;2788;5;2.500000;0.287622;3.607660;0.824991
3034.036580;2794;5;2.500000;0.290213;3.615424;0.791650
3044.036760;2802;5;2.500000;0.285708;3.625776;0.908317
3054.036913;2809;5;2.500000;0.288723;3.634834;0.883320
3064.036941;2817;5;2.500000;0.284747;3.645186;0.874998
3074.037014;2824;5;2.500000;0.283736;3.654244;0.941660
3084.037022;2834;5;2.500000;0.282972;3.667184;0.783333
3094.037126;2846;5;2.500000;0.284198;3.682712;0.841658
3104.037129;2858;5;2.500000;0.286284;3.698240;0.916666
3114.037216;2867;5;2.500000;0.285617;3.709886;0.941659
3124.037318;2872;5;2.500000;0.283964;3.716356;0.908324
3134.037336;2881;5;2.500000;0.281999;3.728002;0.866665
3144.037389;2888;5;2.500000;0.280195;3.737060;0.924995
3154.037467;2893;5;2.500000;0.280894;3.743530;0.874993
3164.037472;2899;5;2.500000;0.279970;3.751294;0.925000
3174.037491;2911;5;2.500000;0.281755;3.766822;0.899998
3184.037509;2920;5;2.500000;0.281513;3.778468;0.874998
3194.037566;2928;5;2.500000;0.275943;3.788820;0.883328
3204.037574;2938;5;2.500000;0.278110;3.801760;0.849999
3214.037600;2947;5;2.500000;0.281720;3.813406;0.899998
3224.037607;2952;5;2.500000;0.279992;3.819876;0.824999
3234.037609;2960;5;2.500000;0.276609;3.830228;0.825000
3244.037632;2970;5;2.500000;0.273903;3.843168;0.866665
3254.037648;2976;5;2.500000;0.274908;3.850932;0.816665
3264.037857;2983;5;2.500000;0.276077;3.859990;0.933314
3274.037920;2988;5;2.500000;0.276536;3.866460;0.833328
3284.038028;2994;5;2.500000;0.275321;3.874224;0.874991
3294.038126;3004;5;2.500000;0.277747;3.887164;0.849992
3304.038160;3009;5;2.500000;0.279852;3.893634;0.833331
3314.038240;3018;5;2.500000;0.279820;3.905280;0.716661
3324.038285;3028;5;2.500000;0.277899;3.918219;0.891663
3334.038336;3036;5;2.500000;0.277485;3.928571;0.899995
3344.038373;3047;5;2.500000;0.273496;3.942805;0.858330
3354.038479;3052;5;2.500000;0.273667;3.949275;0.933323
3364.038640;3060;5;2.500000;0.272044;3.959627;0.858319
3374.038710;3068;5;2.500000;0.276004;3.969979;0.849994
3384.038738;3076;5;2.500000;0.274662;3.980331;0.883331
3394.038840;3083;5;2.500000;0.274665;3.989389;0.874991
3404.038901;3089;5;2.500000;0.275121;3.997153;0.908328
3414.038935;3099;5;2.500000;0.273631;4.010093;0.833330
3424.038992;3106;5;2.500000;0.271834;4.019151;0.783329
3434.038999;3115;5;2.500000;0.271315;4.030797;0.858333
3444.039113;3120;5;2.500000;0.270405;4.037267;0.958322
3454.039137;3127;5;2.500000;0.272679;4.046325;0.816665
3464.039209;3139;5;2.500000;0.270737;4.061853;0.874994
3474.039382;3148;5;2.500000;0.270319;4.073499;0.749987
3484.039412;3155;5;2.500000;0.269251;4.082557;0.858331
3494.039419;3166;5;2.500000;0.271890;4.096791;0.899999
3504.039548;3172;5;2.500000;0.273343;4.104555;0.791657
3514.039642;3181;5;2.500000;0.274924;4.116201;1.016657
3524.039646;3191;5;2.500000;0.272659;4.129141;0.900000
3534.039728;3195;5;2.500000;0.274554;4.134317;0.924992
3544.039747;3201;5;2.500000;0.273226;4.142081;0.958332
3554.039810;3212;5;2.500000;0.271874;4.156315;0.816662
3564.039829;3220;5;2.500000;0.271741;4.166667;0.891665
3574.039831;3225;5;2.500000;0.270159;4.173137;0.825000
3584.039842;3228;5;2.500000;0.268131;4.177019;0.866666
3594.039865;3236;5;2.500000;0.271341;4.187371;0.816665
3604.039875;3247;5;2.500000;0.269735;4.201605;0.858332
3614.039877;3252;5;2.500000;0.266080;4.208075;0.900000
3624.039992;3263;5;2.500000;0.268711;4.222308;0.891656
3634.039992;3270;5;2.500000;0.270168;4.231366;0.833333
3644.040005;3277;5;2.500000;0.269496;4.240424;0.849999
3654.040046;3283;5;2.500000;0.270593;4.248188;0.816663
3664.040082;3292;5;2.500000;0.271359;4.259834;0.849997
3674.040092;3299;5;2.500000;0.268548;4.268892;0.883332
3684.040101;3307;5;2.500000;0.268298;4.279244;0.874999
3694.040123;3313;5;2.500000;0.268023;4.287008;0.891665
3704.040135;3322;5;2.500000;0.270060;4.298654;0.908332
3714.040147;3328;5;2.500000;0.270790;4.306418;0.891666
3724.040159;3332;5;2.500000;0.269236;4.311594;0.858332
3734.040175;3344;5;2.500000;0.267867;4.327122;0.916665
3744.040212;3352;5;2.500000;0.266370;4.337474;0.841664
3754.040229;3357;5;2.500000;0.269005;4.343944;0.908332
3764.040275;3361;5;2.500000;0.269272;4.349120;0.958329
3774.040317;3369;5;2.500000;0.270892;4.359472;0.958329
3784.040341;3376;5;2.500000;0.270798;4.368530;0.999998
3794.040352;3384;5;2.500000;0.269570;4.378882;0.941666
3804.040409;3391;5;2.500000;0.269413;4.387940;0.899995
3814.040567;3400;5;2.500000;0.270651;4.399586;0.941652
3824.040745;3409;5;2.500000;0.269665;4.411232;0.966649
3834.040791;3415;5;2.500000;0.269446;4.418996;1.016662
3844.041053;3423;5;2.500000;0.268890;4.429348;1.033306
3854.041056;3427;5;2.500000;0.269638;4.434524;0.941666
3864.041105;3435;5;2.500000;0.270643;4.444876;1.049995
3874.041105;3443;5;2.500000;0.268030;4.455228;0.966667
3884.041203;3454;5;2.500000;0.266140;4.469462;1.099989
3894.041268;3461;5;2.500000;0.266098;4.478520;0.958327
3904.041335;3469;5;2.500000;0.269053;4.488872;0.958327
3914.041408;3473;5;2.500000;0.267580;4.494048;1.099992
3924.041485;3479;5;2.500000;0.268382;4.501812;1.099991
3934.041517;3487;5;2.500000;0.267578;4.512164;0.983330
3944.041552;3496;5;2.500000;0.267549;4.523810;0.991663
3954.041598;3505;5;2.500000;0.270995;4.535455;0.999995
3964.041648;3517;5;2.500000;0.268036;4.550983;1.016662
3974.041665;3525;5;2.500000;0.268321;4.561335;0.949998
3984.041708;3532;5;2.500000;0.270162;4.570393;0.949996
3994.041732;3538;5;2.500000;0.267880;4.578157;0.874998
4004.041806;3550;5;2.500000;0.268593;4.593685;0.983326
4014.041873;3558;5;2.500000;0.267126;4.604037;0.916661
4024.041900;3566;5;2.500000;0.266470;4.614389;0.941664
4034.041923;3574;5;2.500000;0.266147;4.624741;0.974998
4044.042049;3585;5;2.500000;0.266977;4.638975;0.933322
4054.042072;3594;5;2.500000;0.264566;4.650621;0.924998
4064.042135;3602;5;2.500000;0.265627;4.660973;1.016660
4074.042187;3606;5;2.500000;0.266037;4.666149;0.991662
4084.042206;3614;5;2.500000;0.266151;4.676501;1.024998
4094.042234;3622;5;2.500000;0.267086;4.686853;0.966664
4104.042287;3631;5;2.500000;0.264832;4.698499;0.983328
4114.042293;3635;5;2.500000;0.265936;4.703675;0.941666
4124.042313;3638;5;2.500000;0.266204;4.707557;0.949998
4134.042415;3644;5;2.500000;0.266644;4.715321;0.966657
4144.042498;3652;5;2.500000;0.266874;4.725673;1.033325
4154.042538;3659;5;2.500000;0.268380;4.734731;1.033329
4164.042548;3665;5;2.500000;0.265940;4.742495;1.083332
4174.042551;3672;5;2.500000;0.265202;4.751553;0.983333
4184.042561;3679;5;2.500000;0.266568;4.760611;1.074999
4194.042582;3687;5;2.500000;0.264517;4.770963;0.983331
4204.042627;3697;5;2.500000;0.264155;4.783903;0.983329
4214.042680;3704;5;2.500000;0.265261;4.792961;1.083328
4224.042701;3709;5;2.500000;0.263388;4.799431;1.083331
4234.042929;3714;5;2.500000;0.262769;4.805901;0.958311
4244.042958;3717;5;2.500000;0.265119;4.809783;0.966664
4254.042983;3726;5;2.500000;0.265794;4.821429;1.083331
4264.043020;3733;5;2.500000;0.266401;4.830487;1.024996
4274.043054;3740;5;2.500000;0.264354;4.839545;1.058330
4284.043077;3748;5;2.500000;0.262307;4.849896;1.083331
4294.043192;3753;5;2.500000;0.262851;4.856366;1.091654
4304.043291;3757;5;2.500000;0.262312;4.861542;1.066656
4314.043365;3764;5;2.500000;0.262337;4.870600;0.974993
4324.043381;3769;5;2.500000;0.262586;4.877070;1.033332
4334.043453;3778;5;2.500000;0.263579;4.888716;1.149992
4344.043453;3782;5;2.500000;0.263599;4.893892;1.058333
4354.043462;3788;5;2.500000;0.261958;4.901656;1.033332
4364.043477;3799;5;2.500000;0.265848;4.915890;1.074998
4374.043568;3807;5;2.500000;0.261665;4.926242;0.999991
4384.043603;3815;5;2.500000;0.262621;4.936594;1.008330
4394.043611;3824;5;2.500000;0.262029;4.948240;0.983333
4404.043735;3833;5;2.500000;0.261166;4.959886;1.174985
4414.043773;3842;5;2.500000;0.262269;4.971532;0.999996
4424.043836;3846;5;2.500000;0.261367;4.976708;1.049993
4434.043863;3855;5;2.500000;0.261458;4.988354;1.033331
4444.043903;3861;5;2.500000;0.262112;4.996118;1.049996
4454.043938;3866;5;2.500000;0.260365;5.002588;1.041663
4464.044014;3870;5;2.500000;0.260146;5.007764;1.016659
