Time;PeopleCount;WindowSize;CellsInMeter;MeanSpeed;Density;Flow
936.014613;2241;5;2.500000;0.254290;2.899845;0.641665
946.014720;2255;5;2.500000;0.252405;2.917961;0.666660
956.014735;2269;5;2.500000;0.250748;2.936077;0.624999
966.014797;2288;5;2.500000;0.253485;2.960663;0.633329
976.014804;2302;5;2.500000;0.252740;2.978778;0.683333
986.014822;2318;5;2.500000;0.252299;2.999482;0.683332
996.014933;2336;5;2.500000;0.253031;3.022774;0.574994
1006.014933;2348;5;2.500000;0.252258;3.038302;0.625000
1016.015014;2364;5;2.500000;0.253331;3.059006;0.649995
1026.015083;2375;5;2.500000;0.251693;3.073240;0.608329
1036.015123;2384;5;2.500000;0.251890;3.084886;0.533331
1046.015145;2396;5;2.500000;0.251406;3.100414;0.583332
1056.015265;2414;5;2.500000;0.253753;3.123706;0.683325
1066.015361;2427;5;2.500000;0.252012;3.140528;0.633327
1076.015439;2443;5;2.500000;0.253244;3.161232;0.649995
1086.015451;2459;5;2.500000;0.252575;3.181936;0.658333
1096.015451;2473;5;2.500000;0.251884;3.200052;0.691667
1106.015493;2487;5;2.500000;0.251785;3.218168;0.691664
1116.015566;2507;5;2.500000;0.253107;3.244048;0.624995
1126.015707;2521;5;2.500000;0.251200;3.262164;0.608325
1136.015752;2535;5;2.500000;0.251054;3.280280;0.674997
1146.015813;2550;5;2.500000;0.251430;3.299689;0.583330
1156.015863;2565;5;2.500000;0.251565;3.319099;0.591664
1166.015925;2574;5;2.500000;0.249618;3.330745;0.591663
1176.016033;2589;5;2.500000;0.251735;3.350155;0.583327
1186.016057;2602;5;2.500000;0.251450;3.366977;0.574999
1196.016105;2615;5;2.500000;0.250552;3.383799;0.566664
1206.016226;2632;5;2.500000;0.250768;3.405797;0.533327
1216.016281;2645;5;2.500000;0.250689;3.422619;0.699996
1226.016325;2658;5;2.500000;0.250084;3.439441;0.558331
1236.016605;2671;5;2.500000;0.250648;3.456263;0.566651
1246.016629;2689;5;2.500000;0.250287;3.479555;0.566665
1256.016734;2702;5;2.500000;0.250233;3.496377;0.608327
1266.016782;2717;5;2.500000;0.251386;3.515787;0.666663
1276.017077;2734;5;2.500000;0.251110;3.537785;0.666647
1286.017120;2751;5;2.500000;0.249975;3.559783;0.599997
1296.017194;2763;5;2.500000;0.249246;3.575311;0.616662
1306.017385;2777;5;2.500000;0.250862;3.593427;0.616655
1316.017455;2795;5;2.500000;0.249680;3.616718;0.574996
1326.017461;2810;5;2.500000;0.250294;3.636128;0.558333
1336.017486;2827;5;2.500000;0.250371;3.658126;0.633332
1346.017588;2839;5;2.500000;0.248796;3.673654;0.566661
1356.017637;2853;5;2.500000;0.250030;3.691770;0.658330
1366.017704;2868;5;2.500000;0.248996;3.711180;0.574996
1376.017708;2877;5;2.500000;0.247489;3.722826;0.633333
1386.017798;2895;5;2.500000;0.248639;3.746118;0.616661
1396.017812;2912;5;2.500000;0.248731;3.768116;0.649999
1406.017877;2923;5;2.500000;0.249014;3.782350;0.658329
1416.017882;2940;5;2.500000;0.249128;3.804348;0.683333
1426.017947;2960;5;2.500000;0.249478;3.830228;0.608329
1436.018058;2978;5;2.500000;0.248308;3.853520;0.583327
1446.018122;2993;5;2.500000;0.248946;3.872930;0.708329
1456.018182;3009;5;2.500000;0.249477;3.893634;0.599996
1466.018211;3023;5;2.500000;0.248459;3.911749;0.608332
1476.018248;3037;5;2.500000;0.246642;3.929865;0.633331
1486.018271;3056;5;2.500000;0.249146;3.954451;0.666665
1496.018282;3067;5;2.500000;0.247068;3.968685;0.699999
1506.018408;3088;5;2.500000;0.249918;3.995859;0.616659
1516.018426;3103;5;2.500000;0.248308;4.015269;0.583332
1526.018451;3120;5;2.500000;0.248306;4.037267;0.649998
1536.018609;3134;5;2.500000;0.248044;4.055383;0.658323
1546.018701;3149;5;2.500000;0.248758;4.074793;0.824992
1556.018709;3163;5;2.500000;0.247229;4.092909;0.674999
1566.018754;3180;5;2.500000;0.248388;4.114907;0.699997
1576.018797;3198;5;2.500000;0.246269;4.138199;0.741664
1586.018830;3211;5;2.500000;0.246698;4.155021;0.783331
1596.018912;3222;5;2.500000;0.245908;4.169255;0.774994
1606.018927;3230;5;2.500000;0.246649;4.179607;0.874999
1616.019024;3250;5;2.500000;0.247306;4.205487;0.899991
1626.019027;3271;5;2.500000;0.247632;4.232660;1.058333
1636.019083;3290;5;2.500000;0.247321;4.257246;1.008328
1646.019100;3307;5;2.500000;0.246030;4.279244;1.049998
1656.019189;3323;5;2.500000;0.246653;4.299948;0.966658
1666.019363;3339;5;2.500000;0.245603;4.320652;1.024982
1676.019403;3356;5;2.500000;0.246612;4.342650;0.941663
1686.019404;3368;5;2.500000;0.245618;4.358178;1.033333
1696.019414;3387;5;2.500000;0.246560;4.382764;1.041666
1706.019426;3406;5;2.500000;0.245562;4.407350;0.999999
1716.019515;3425;5;2.500000;0.246350;4.431936;1.008324
1726.019634;3440;5;2.500000;0.246984;4.451346;1.016654
1736.019662;3457;5;2.500000;0.246607;4.473344;0.983331
1746.019669;3473;5;2.500000;0.246353;4.494048;0.999999
1756.019755;3492;5;2.500000;0.246902;4.518634;0.933325
1766.019783;3508;5;2.500000;0.245066;4.539337;0.999997
1776.019852;3519;5;2.500000;0.245785;4.553571;1.008326
1786.019863;3536;5;2.500000;0.245455;4.575569;1.024999
1796.019869;3553;5;2.500000;0.245568;4.597567;1.058333
1806.019992;3569;5;2.500000;0.245536;4.618271;1.024987
1816.020005;3590;5;2.500000;0.245229;4.645445;1.049999
1826.020009;3599;5;2.500000;0.244448;4.657091;1.025000
1836.020020;3610;5;2.500000;0.243929;4.671325;0.983332
1846.020064;3626;5;2.500000;0.245068;4.692029;0.991662
1856.020083;3647;5;2.500000;0.246242;4.719203;1.008331
1866.020089;3667;5;2.500000;0.246138;4.745083;1.099999
1876.020170;3681;5;2.500000;0.245189;4.763199;1.016658
1886.020186;3698;5;2.500000;0.245361;4.785197;1.041665
1896.020248;3710;5;2.500000;0.244941;4.800725;0.966661
1906.020273;3727;5;2.500000;0.245328;4.822723;0.991664
1916.020317;3742;5;2.500000;0.244484;4.842133;1.016662
1926.020347;3760;5;2.500000;0.245131;4.865424;1.049997
1936.020368;3773;5;2.500000;0.245226;4.882246;0.991665
1946.020409;3789;5;2.500000;0.244536;4.902950;1.049996
1956.020524;3808;5;2.500000;0.245431;4.927536;0.991655
1966.020567;3822;5;2.500000;0.245001;4.945652;1.041662
1976.020600;3842;5;2.500000;0.243952;4.971532;1.024997
1986.020611;3861;5;2.500000;0.244248;4.996118;1.008332
1996.020625;3873;5;2.500000;0.243545;5.011646;0.983332
2006.020680;3887;5;2.500000;0.243389;5.029762;1.058327
2016.020690;3899;5;2.500000;0.243202;5.045290;1.024999
2026.020710;3910;5;2.500000;0.243336;5.059524;1.083331
2036.020717;3924;5;2.500000;0.243162;5.077640;1.041666
2046.020726;3943;5;2.500000;0.243888;5.102226;1.066666
2056.020737;3960;5;2.500000;0.244286;5.124224;1.016666
2066.020751;3971;5;2.500000;0.243937;5.138458;1.074998
2076.020776;3987;5;2.500000;0.243223;5.159161;1.024997
2086.020887;3996;5;2.500000;0.242771;5.170807;1.049988
2096.020888;4006;5;2.500000;0.242023;5.183747;0.991667
2106.020933;4017;5;2.500000;0.241362;5.197981;0.974996
2116.020936;4025;5;2.500000;0.241596;5.208333;1.100000
2126.020968;4035;5;2.500000;0.241567;5.221273;0.991664
2136.020997;4039;5;2.500000;0.240607;5.226449;0.983331
2146.021064;4050;5;2.500000;0.241104;5.240683;1.091659
2156.021090;4064;5;2.500000;0.242840;5.258799;1.099997
2166.021092;4078;5;2.500000;0.241478;5.276915;1.091666
2176.021123;4090;5;2.500000;0.240989;5.292443;1.058330
2186.021272;4106;5;2.500000;0.240906;5.313147;1.049984
2196.021331;4118;5;2.500000;0.239934;5.328675;1.041661
2206.021354;4124;5;2.500000;0.237219;5.336439;1.058331
2216.021394;4136;5;2.500000;0.239487;5.351967;0.983329
2226.021464;4145;5;2.500000;0.239241;5.363613;1.033326
2236.021475;4155;5;2.500000;0.238871;5.376553;1.016666
2246.021520;4166;5;2.500000;0.238655;5.390787;1.049995
2256.021583;4175;5;2.500000;0.238402;5.402433;1.091660
2266.021634;4185;5;2.500000;0.237252;5.415373;1.099994
2276.021653;4196;5;2.500000;0.237981;5.429607;1.066665
2286.021666;4204;5;2.500000;0.237564;5.439959;1.008332
2296.021686;4213;5;2.500000;0.236448;5.451605;1.116664
2306.021689;4222;5;2.500000;0.235929;5.463251;1.066666
2316.021749;4233;5;2.500000;0.236557;5.477484;1.058327
2326.021771;4238;5;2.500000;0.235078;5.483954;0.991664
2336.021780;4245;5;2.500000;0.234993;5.493012;1.016666
2346.021805;4253;5;2.500000;0.235621;5.503364;1.074997
2356.021968;4263;5;2.500000;0.235373;5.516304;1.008317
2366.022006;4270;5;2.500000;0.234714;5.525362;1.041663
2376.022048;4276;5;2.500000;0.234025;5.533126;0.958329
2386.022115;4283;5;2.500000;0.234238;5.542184;1.024993
2396.022174;4292;5;2.500000;0.234484;5.553830;1.024994
2406.022231;4304;5;2.500000;0.234078;5.569358;1.024994
2416.022286;4307;5;2.500000;0.231701;5.573240;1.033328
2426.022330;4313;5;2.500000;0.232792;5.581004;1.066662
2436.022359;4316;5;2.500000;0.232274;5.584886;1.008330
2446.022359;4330;5;2.500000;0.233070;5.603002;1.000000
2456.022378;4340;5;2.500000;0.231487;5.615942;1.041665
2466.022394;4346;5;2.500000;0.230195;5.623706;1.074998
2476.022451;4353;5;2.500000;0.230185;5.632764;1.041661
2486.022463;4360;5;2.500000;0.229904;5.641822;0.999999
2496.022475;4371;5;2.500000;0.230169;5.656056;1.074999
2506.022546;4378;5;2.500000;0.229784;5.665114;1.041659
2516.022578;4383;5;2.500000;0.227934;5.671584;1.016663
2526.022592;4392;5;2.500000;0.228338;5.683230;0.974999
2536.022635;4399;5;2.500000;0.227338;5.692288;1.016662
2546.022754;4408;5;2.500000;0.227788;5.703934;0.991655
2556.022783;4414;5;2.500000;0.226149;5.711698;1.024997
2566.022871;4418;5;2.500000;0.225347;5.716874;1.033324
2576.022943;4421;5;2.500000;0.226039;5.720756;1.041659
2586.022945;4424;5;2.500000;0.224200;5.724638;1.041666
2596.022962;4432;5;2.500000;0.223963;5.734990;1.033332
2606.022971;4434;5;2.500000;0.223454;5.737578;1.141666
2616.023039;4439;5;2.500000;0.223452;5.744048;1.066659
2626.023181;4442;5;2.500000;0.223010;5.747930;1.041652
2636.023185;4445;5;2.500000;0.223274;5.751812;1.100000
2646.023193;4449;5;2.500000;0.223490;5.756988;1.008332
2656.023218;4451;5;2.500000;0.221997;5.759576;0.916664
2666.023271;4459;5;2.500000;0.223333;5.769928;1.058328
2676.023273;4464;5;2.500000;0.221643;5.776398;0.975000
2686.023284;4469;5;2.500000;0.221507;5.782867;0.966666
2696.023350;4472;5;2.500000;0.221463;5.786749;1.024993
2706.023407;4477;5;2.500000;0.221148;5.793219;0.999994
2716.023463;4484;5;2.500000;0.220465;5.802277;0.966661
2726.023497;4490;5;2.500000;0.220434;5.810041;1.058330
2736.023537;4495;5;2.500000;0.217882;5.816511;1.083329
2746.023542;4499;5;2.500000;0.217732;5.821687;1.049999
2756.023591;4505;5;2.500000;0.217298;5.829451;0.983329
2766.023684;4506;5;2.500000;0.217059;5.830745;1.033324
